30276
30503
30296
28891
28927
30544
31181
27991
30363
24133
30187
25099
28621
31251
31174
27829
31318
31374
30901
30385
30279
29787
31147
29974
29976
28883
30740
24011
31091
31592
27947
30375
30721
30948
30524
31143
28537
31519
31221
31440
31560
30746
30549
31578
31139
31227
30651
31196
31573
30291
31018
31566
31549
31044
30649
31539
31777
31410
31747
30014
32323
31973
28149
30757
29876
32287
31865
29035
31846
36291
30954
31647
34118
33702
32058
31471
32384
31749
33801
33042
33305
32251
30013
30954
31704
30885
31297
30709
32215
30321
30991
10937
30137
32566
30379
30250
31491
15407
30614
19489
25687
28625
18617
30415
28211
30868
24921
31319
36686
32153
30290
30419
31930
29830
33720
30850
29868
31923
32461
31941
28257
31055
31202
30738
31772
32188
31389
31051
31326
31665
31756
31754
31918
32051
23301
32122
29893
32409
31736
31909
32240
32437
31158
31530
32151
32481
31668
32359
31244
31426
32376
31738
32065
33659
32349
32158
32275
32388
