1	3536	95
8196	55	3
16389	369	1531
6	3434	184
28915	543	840
6828	263	1084
16395	2770	352
15	2870	331
16	3292	191
17	2044	878
20	2588	987
16405	702	2505
22	2890	421
9561	771	1453
24	3232	305
25	2468	847
24603	7	364
28	2767	425
28677	2779	578
16417	2379	1157
8228	1225	731
8234	1280	1180
8235	892	1306
45	3335	194
29515	1182	823
8240	354	313
49	2184	1104
50	2371	1058
24627	2172	1083
52	1884	1454
53	2043	1294
8246	1969	1525
8247	2630	811
57	3213	169
59	2632	934
32828	2529	662
61	1880	1547
63	1239	2224
64	2578	921
65	2663	809
66	3217	335
68	2309	1052
16454	357	301
71	3060	533
72	3316	252
74	2082	1245
76	2692	708
77	3047	323
79	2153	1271
10936	1184	1834
5475	183	1033
16468	1816	1242
8277	1698	1767
86	1795	1418
31417	1144	1427
24591	1197	857
32863	1076	562
96	2334	854
8208	941	1135
98	2568	810
99	2275	1045
100	1559	1631
9005	1370	1253
102	2550	778
103	1437	1268
104	1867	1374
105	687	2454
107	1804	1281
108	1658	1377
109	1324	2005
110	1390	1295
111	558	1912
112	163	2873
114	2947	356
115	976	1865
116	1161	1648
117	2058	946
8310	2625	427
119	788	2223
120	2818	758
121	3461	183
122	2736	496
123	2161	1177
16508	609	2332
125	758	2327
126	1467	1591
24703	2010	1237
24705	1227	1924
130	1646	1266
131	1441	1352
132	2459	783
133	814	2482
135	3007	200
24713	593	2526
32906	130	2509
8331	2018	959
142	1834	1316
25965	80	49
145	2684	582
146	1338	1950
8339	666	1919
151	1840	1279
154	2689	773
157	1784	1642
15045	327	2777
161	2003	1166
162	1220	1755
163	554	2203
32933	510	276
8358	833	1106
167	2438	862
8360	554	843
8361	494	764
170	3119	145
8363	584	751
8364	913	725
173	1832	1300
174	1765	1692
24751	890	2200
8368	461	866
8369	1059	792
178	1946	1346
179	1078	1877
8373	739	1527
27557	45	0
32954	452	2129
16415	523	1962
188	144	1380
189	2080	1354
190	1926	1356
191	1867	1372
192	1738	1494
193	1173	2057
195	2173	1262
196	1600	1771
197	918	2087
32801	1047	569
200	2127	803
201	1962	1114
25975	277	93
204	496	2657
205	3512	139
209	2652	656
210	2833	572
212	997	1854
2766	404	1765
214	402	1918
8407	2796	717
216	449	2053
217	831	1625
218	2332	890
219	1542	1542
16604	575	1892
221	1151	1915
222	1288	1780
223	3109	450
16608	194	2716
225	1045	2390
16610	362	2156
227	3171	427
229	1359	1936
8422	1165	2100
231	297	2172
232	3143	352
233	1722	1099
24811	130	656
236	1164	1753
8431	710	875
240	2987	498
241	1103	2310
242	1859	1158
243	1638	1604
245	3454	97
246	2187	1144
248	1229	2008
249	2740	725
250	2225	889
251	2256	911
16636	372	2713
253	2727	329
254	2484	465
255	2298	612
24833	3084	317
259	821	2004
260	800	2146
261	986	1876
16646	497	1929
263	3304	57
264	3080	171
8457	2523	771
33034	489	642
268	3034	379
269	3027	522
33454	369	207
24847	530	1517
8464	363	1563
8465	1039	2200
33042	677	1011
275	367	2825
276	1904	1357
277	1596	1602
278	427	2172
280	255	1130
281	458	2787
4101	299	435
8479	2504	856
288	886	2570
289	977	2072
291	1357	1716
293	1002	2120
294	607	2359
8241	719	2515
296	924	1965
297	1385	1832
298	1046	2244
301	822	1818
303	1231	1919
304	2510	798
1416	2052	939
306	2417	935
33075	1337	1305
8500	632	78
309	404	2111
16694	2322	1056
1417	1734	1008
16436	360	2627
8507	755	2237
316	399	2152
30090	356	430
318	933	2068
24629	1479	1671
321	729	2260
16706	3234	219
1419	2276	655
8516	2996	453
327	1268	1476
330	2369	1040
331	1930	570
332	995	965
8525	3161	465
334	1938	1063
335	1553	1649
337	350	2493
8532	2083	1254
16726	1561	595
343	1725	1565
8536	1276	2103
8538	313	1303
25999	415	1219
348	802	2259
350	1454	1694
351	1563	1358
352	1470	1446
353	1687	1098
354	204	2611
12347	1004	1402
16740	697	1697
357	1559	1963
16742	2430	1095
9617	3366	206
24835	797	1980
8553	332	816
365	762	2114
366	597	2725
367	1001	1202
370	906	2105
371	2476	991
372	3015	391
373	1145	1659
33142	1323	1452
375	712	2087
377	940	1855
378	973	1735
379	2677	716
380	1456	1752
382	1129	2069
383	1500	1691
386	1368	1197
33105	398	557
4161	193	1720
392	3279	262
33161	2717	284
394	1864	1460
26007	547	407
33164	438	1287
24973	956	1473
400	2861	407
402	1131	1131
403	803	2237
404	1621	1500
33173	321	990
