1	1809	31
5	1744	70
6	1748	84
8215	68	323
32792	1106	195
25	1301	417
26	1432	270
29	1153	375
30	1768	80
31	1268	532
32	1733	98
43	1751	76
47	1714	117
48	1038	716
24625	1085	467
52	1001	767
1374	1006	606
54	1062	684
55	433	1155
56	328	1354
8249	518	1021
58	1009	739
59	1397	424
8252	261	671
24637	294	546
63	662	1112
68	1204	564
69	320	1195
71	1596	232
75	1151	509
24655	785	580
80	1592	181
81	1636	120
82	1528	255
83	943	724
84	1301	457
85	1589	171
86	921	808
87	1470	264
88	856	861
89	750	915
90	1356	412
91	1234	425
92	1141	555
93	1456	313
94	969	783
95	1430	274
96	1268	475
97	1650	130
8297	197	1344
107	986	667
109	722	1011
111	283	907
112	78	1539
113	1200	430
24695	458	1147
24699	453	1054
127	703	970
128	594	1065
134	1424	331
16524	1476	311
141	230	1389
16528	1332	339
146	708	965
151	1141	546
152	973	593
10948	642	726
155	605	1135
159	427	1173
160	1423	304
165	1427	351
166	1362	389
167	1339	387
168	1207	478
16558	16	183
175	639	954
180	1154	623
181	1253	518
8375	251	433
184	401	1227
32961	336	839
194	1399	340
195	1089	664
196	818	906
197	494	1099
202	1602	192
208	1549	220
209	1405	349
212	809	824
8407	1380	376
218	1398	366
219	810	877
221	633	1037
222	677	950
225	479	1321
227	1655	157
16614	692	827
231	241	1150
233	910	590
236	614	957
237	1703	117
239	1670	77
256	1485	304
8449	428	1202
266	710	935
267	1555	190
271	829	860
274	984	719
276	1042	648
277	873	795
278	213	1046
285	899	768
286	503	1075
288	382	1369
290	1492	204
293	553	1091
294	334	1223
295	410	1056
296	455	1101
298	587	1139
299	525	1116
302	1491	170
308	925	606
16696	14	19
24893	1520	126
318	581	1053
321	409	1200
33091	1183	350
324	1405	296
329	1691	52
12343	665	592
333	515	699
8526	555	920
8248	643	898
339	1618	173
342	931	697
24919	888	466
344	923	612
24921	1012	193
347	325	1138
8250	869	539
354	181	1333
8547	533	408
8548	577	271
358	1034	619
8551	194	700
8553	144	465
366	298	1441
8561	334	201
370	619	1077
373	830	789
374	536	1023
375	537	1087
377	538	928
378	532	879
379	1450	312
383	751	916
384	1140	631
385	935	765
389	1403	353
393	1117	640
395	996	762
396	1459	212
397	1471	167
398	1337	273
399	851	408
400	1574	185
408	1182	589
16794	55	478
411	1161	588
8197	1197	412
413	32	1686
420	714	972
421	630	958
422	568	769
423	535	781
424	1072	596
432	946	700
433	1621	144
33205	416	588
16822	37	171
443	1058	632
33221	1020	191
455	1336	248
458	554	1022
19191	1408	232
467	1764	40
468	1606	166
474	1535	206
475	985	482
477	1583	192
478	947	823
483	1196	434
492	871	818
493	977	664
498	402	1115
513	1751	63
8706	243	685
8707	239	302
516	952	419
8710	248	885
522	1416	335
8716	90	494
526	1053	567
529	1120	607
537	98	1603
538	702	1010
539	1436	338
540	1313	402
541	994	652
543	1626	176
544	958	725
545	212	1121
548	943	708
8743	533	705
555	271	1265
556	250	1198
557	446	1025
559	369	1239
560	1056	544
561	667	1034
562	298	1003
563	648	1053
564	627	1052
565	1360	390
566	1163	562
567	1393	330
568	930	755
569	1561	141
571	200	1243
33341	508	712
574	254	1250
8767	377	948
579	876	853
584	1548	197
593	1335	316
598	791	767
608	481	1074
609	909	752
611	125	1078
17002	82	197
619	222	1408
