2050	132	66
5291	173	35
1541	72	123
4439	95	68
3600	67	116
9745	174	46
22547	43	173
20	173	50
686	31	135
1559	216	9
1560	31	164
537	16	198
6171	195	24
1568	88	122
15905	5	0
3419	69	132
11813	180	30
551	133	83
3625	50	156
44	219	3
8246	122	98
19511	75	130
6714	46	156
5691	88	102
573	157	61
29758	38	160
6325	134	82
10304	27	12
11841	26	45
10819	57	87
582	158	50
10823	53	81
10824	48	82
10825	68	72
9806	30	61
18001	86	131
3154	71	113
28755	173	37
2138	94	99
606	122	83
96	164	53
17505	149	72
21179	17	29
4196	77	137
1927	33	144
4369	14	147
1641	14	173
618	82	137
24171	123	77
9324	56	122
32365	103	85
6590	76	118
2851	36	153
1658	98	105
123	160	59
636	71	135
2174	177	27
3605	8	79
1153	78	125
8837	42	124
6794	102	106
8216	82	76
7363	72	124
9367	102	122
10396	163	58
1183	16	173
2209	20	158
4262	72	143
22695	45	122
2216	181	30
1707	59	134
174	127	97
2797	96	98
691	119	68
2229	159	41
5306	168	43
1823	60	108
21215	3	71
14527	181	40
1731	145	75
2248	56	155
1738	125	91
1822	95	103
15565	35	180
9936	48	171
210	192	26
2083	73	110
22699	43	125
12231	125	82
4312	159	41
3806	43	23
223	213	11
2683	126	91
229	96	123
230	93	121
5355	175	48
1773	168	29
238	144	71
23933	34	88
1776	38	109
979	90	124
760	85	130
22777	181	26
5883	43	46
257	74	146
6918	65	152
1799	70	136
1800	96	109
29961	25	18
5386	92	108
813	215	10
2832	174	37
25873	48	142
32534	20	15
16345	21	119
3864	61	112
3358	182	38
2335	76	109
10016	130	65
10017	93	114
8995	158	42
2346	41	165
4999	93	130
25389	146	55
392	214	11
12899	5	63
6964	87	119
7477	95	29
4923	100	71
22953	8	35
1860	130	89
3398	46	112
839	39	146
4936	50	91
3913	79	95
4663	118	65
1356	163	53
1357	138	72
5967	43	136
5968	58	120
1362	150	70
18771	90	115
340	165	46
4437	130	90
2903	162	39
16728	31	16
2905	56	151
10075	138	73
10589	145	72
4581	161	61
1378	38	171
13667	171	46
1766	58	139
913	63	129
22377	6	192
5997	128	22
5493	154	59
5496	73	106
381	112	96
6031	88	53
903	117	105
904	46	174
27939	115	78
7052	118	16
910	33	173
678	107	88
6033	189	27
3475	94	107
3509	72	104
3479	76	126
9028	1	51
7580	68	144
12715	74	99
2462	25	174
5023	17	30
10659	61	153
1956	80	136
10822	60	76
1009	12	180
6056	101	44
5020	16	192
3498	43	105
26183	81	114
4524	41	96
3505	50	121
2483	25	153
6581	123	84
11835	25	46
3511	36	100
23201	97	110
6587	83	110
1468	60	142
10686	94	111
4031	93	86
448	109	113
961	51	131
6594	219	2
4427	34	65
4549	114	99
967	199	19
968	62	115
11209	41	165
6090	46	130
12279	26	76
10702	90	123
3027	126	74
1492	112	95
1493	92	111
5079	146	72
2008	90	81
2009	100	44
987	54	161
6577	29	19
24029	102	96
17379	49	105
10213	82	138
16870	174	40
6120	22	118
6634	185	36
1007	156	53
11761	139	84
1010	141	65
1011	158	46
1012	74	109
14837	164	50
11255	60	135
504	82	127
2523	25	182
9130	207	12
4094	146	68
