2050	465	413
12291	761	282
8729	67	211
28677	829	204
29697	156	460
2058	141	521
16395	870	119
14349	955	90
8208	354	392
344	567	347
546	137	798
22	888	135
24	970	86
8217	476	273
3759	138	892
30749	279	729
31439	59	873
4130	136	848
2083	266	557
8228	458	243
20517	825	169
4136	349	637
16732	688	339
20801	499	330
32093	830	162
18481	18	209
18099	389	627
28725	937	50
2104	928	123
6201	414	620
10298	492	533
6203	589	415
6205	324	735
18495	407	604
28915	132	360
66	961	92
4163	886	137
7981	14	176
16454	96	150
72	984	68
6217	216	419
74	599	408
18507	712	330
2124	484	542
5799	228	385
79	617	426
10321	545	490
2403	502	532
19351	233	664
8277	455	595
2745	497	292
4186	728	317
19575	271	670
31418	23	77
32863	424	224
98	722	297
4195	552	460
4196	398	626
32869	637	185
32870	407	177
20583	1010	26
106	721	244
28779	316	511
18689	958	56
4205	438	546
1725	89	824
4209	242	678
114	897	117
12403	874	169
27559	16	279
4214	520	534
2167	1026	49
6266	322	390
2172	80	445
125	213	781
13333	735	304
4224	1037	37
24705	321	691
16514	377	236
2179	159	676
2180	419	375
133	212	816
22663	413	608
16526	10	85
14479	74	925
10384	314	567
145	837	187
1786	140	683
28819	338	692
6293	298	410
28825	677	346
20847	855	180
10397	507	515
7877	667	86
6305	176	704
162	369	576
31771	682	287
4260	82	573
8358	257	424
32935	932	18
15895	330	621
8361	163	324
170	995	28
17259	512	495
8364	303	291
8365	143	264
174	449	580
14511	831	183
8368	150	357
8369	319	307
178	519	478
12467	659	379
4278	120	624
183	582	328
18617	882	28
18619	752	242
24765	739	286
14527	779	267
29755	483	320
193	341	676
195	612	426
196	457	565
197	264	704
2538	77	684
6347	892	172
6351	921	121
31096	312	631
28883	150	827
31221	200	769
12505	324	671
7645	730	197
28891	993	19
10460	824	213
10464	667	357
1744	361	541
22757	15	298
231	69	752
232	950	100
6377	921	98
8426	876	134
6379	470	500
33004	345	547
18671	738	312
241	282	752
242	589	369
12531	1021	21
245	1027	22
18679	1014	44
10490	396	653
18683	152	112
16636	84	884
253	860	100
16638	260	608
10495	799	249
33024	199	628
257	336	712
259	235	687
262	241	692
6408	855	164
20745	360	637
33034	192	259
5643	151	580
30991	554	417
8464	97	615
4369	58	524
18149	57	900
24855	212	760
12569	85	213
4382	679	383
28263	20	91
8481	782	218
14627	424	582
12581	183	826
487	334	693
296	276	657
24873	191	817
31018	149	706
10595	71	4
11595	88	251
4399	272	648
20785	848	203
22835	119	902
16692	57	773
22839	786	226
313	387	444
6460	245	399
2367	236	714
18753	745	295
2027	189	646
8516	905	143
4421	202	712
8518	199	699
28999	845	195
5671	799	229
31051	868	65
10572	422	602
14669	815	189
16718	287	545
31055	44	106
22865	587	442
10578	394	644
10297	239	733
8536	338	693
6489	240	758
346	118	824
10588	828	215
22877	399	630
8542	332	409
6885	230	714
3285	161	443
355	854	213
16740	186	647
2790	245	582
16742	668	391
359	354	475
31080	450	474
2791	300	380
61	535	503
8560	265	715
10611	252	770
33513	228	94
4472	906	147
33173	105	454
2432	294	680
28723	269	330
2435	117	662
10628	615	311
31109	143	776
392	984	65
33161	873	83
1547	4	32
31118	253	486
30292	236	402
2450	474	259
6547	1025	54
14741	937	130
6031	224	192
5199	403	566
2458	690	207
9967	28	663
8538	101	532
14749	600	443
14753	745	245
8603	263	561
24997	805	129
12711	518	487
6568	14	171
29099	86	312
2476	262	799
20541	781	268
10671	341	660
6579	165	130
31156	160	726
2109	292	520
8630	505	547
4535	548	469
12729	516	517
6586	763	198
444	772	214
2493	653	202
1053	55	765
18881	265	602
2498	728	232
2499	805	164
19919	290	606
4550	703	303
456	329	613
29129	294	540
20939	575	429
18897	873	175
26019	206	661
469	564	462
10711	699	323
472	293	685
14811	662	375
14813	932	124
10719	795	276
34349	371	241
8675	841	214
8676	799	253
2129	785	255
490	742	257
20903	850	163
25341	591	331
20977	689	335
10323	0	101
4596	784	230
6645	181	843
31223	172	792
16890	321	679
3839	113	126
509	409	579
16894	1009	26
32171	110	790
2564	169	789
517	830	188
2566	52	76
6572	663	364
4618	724	286
25099	399	610
31245	578	368
529	642	377
16916	928	95
21853	337	519
16918	997	49
10775	493	410
8728	492	522
3844	30	145
3503	339	705
6234	253	705
2594	858	132
2595	352	628
16934	773	268
3505	235	434
21033	307	723
2602	535	459
4451	277	535
10796	114	838
2605	963	81
30813	141	653
2609	358	344
3507	456	479
3292	504	433
25143	467	465
2484	387	390
21055	373	237
8768	768	262
31298	425	342
25157	588	447
582	706	203
25159	619	416
8953	270	87
3020	122	16
4685	212	688
23121	292	719
10834	529	473
10838	87	888
31319	71	423
4699	82	570
12893	894	135
17871	168	721
23137	290	498
12899	32	203
612	168	696
6567	346	534
1927	94	634
31338	188	793
16508	159	795
623	157	558
21775	153	494
17012	77	643
14967	828	233
12921	292	651
15807	413	583
17020	123	791
637	336	643
15125	360	675
2155	150	785
10884	637	382
4744	301	745
15539	135	629
33419	38	48
27709	261	589
31374	396	604
30829	285	452
10897	384	665
11615	376	619
659	488	535
31380	474	171
661	133	669
4591	398	491
8857	647	386
2714	231	597
667	383	628
669	225	751
31665	718	248
27419	482	439
33222	243	714
2726	501	385
19111	879	146
23209	339	678
18045	392	589
31404	516	495
685	214	695
4786	367	616
4211	41	299
2023	215	677
31414	635	336
10935	653	249
2744	607	376
31417	329	525
17082	409	609
18095	495	537
8894	313	619
12991	375	408
21185	883	133
31426	88	721
25283	177	831
25285	189	790
714	375	197
15051	764	278
8908	238	668
16868	620	413
6862	844	206
19151	238	788
4816	97	654
21201	455	488
15061	569	267
9776	532	512
10945	205	708
729	517	257
19163	593	437
2780	187	685
30842	155	614
10731	547	399
6882	331	657
2787	812	244
23269	673	314
23423	110	776
743	630	362
23273	1036	13
14073	221	777
23277	813	214
8317	507	409
756	128	893
10807	293	634
23289	1001	53
24703	576	445
3776	86	312
11005	199	824
1493	340	532
31491	85	713
9345	176	56
4872	860	171
7980	4	32
31498	93	850
471	253	682
31500	503	442
15119	179	839
2832	660	339
786	136	790
5251	785	192
788	42	959
19221	710	339
27417	112	794
795	769	173
5141	721	274
31518	101	560
3641	227	692
4903	567	444
31530	298	258
811	460	529
6959	421	509
11635	199	700
19251	418	504
33102	163	458
25397	274	755
2871	103	834
824	90	847
