3456	28	25
22785	19	33
25861	20	33
3468	36	17
3469	29	24
3342	40	13
143	22	31
10384	19	34
28817	19	34
6164	35	18
151	33	20
5914	18	35
667	17	36
158	40	13
32287	48	5
795	47	5
5030	33	20
5415	15	37
555	5	48
24751	12	41
879	45	8
30385	7	46
16436	3	50
26165	39	14
9014	9	44
4535	32	21
23225	45	8
2964	17	36
6203	32	21
444	41	12
6205	15	38
1729	50	3
30902	45	8
30279	48	5
20047	35	18
28883	6	47
855	37	16
1496	6	47
6479	27	26
10076	9	44
98	46	7
19429	15	38
19431	12	41
22123	21	32
3750	52	1
9712	30	23
497	15	38
12403	48	5
1654	19	34
2169	1	51
31736	7	44
11769	9	44
5116	26	27
10495	44	9
